# Results file for TESS LC simulation Batch_TDA3
#     Column 1: ID
#     Column 2: TESS magnitude
#     Column 3: Cadence (sec)
#     Column 4: Observing duration (days)
#     Column 5: Elicptic latitude (deg)
#     Column 6: Ecliptic longitude (deg)
#     Column 7: Teff (K)
#     Column 8: Teff error (K)
#     Column 9: logg (cgs)
#     Column 10: logg error (cgs)
#     Column 11: Type (may include subtype separated by ;)
#     
Star49, 9.00, 1800, 27.40, 26.64, 270.25, 6979, 200, -999.00, -999.00, RR Lyrae; RRd
Star50, 5.80, 120, 27.40, 10.75, 324.29, 4621, 200, -999.00, -999.00, Constant
Star51, 8.90, 1800, 82.17, 66.21, 77.77, 5532, 200, -999.00, -999.00, Constant
Star52, 8.90, 120, 54.80, 63.60, 117.69, 7070, 200, -999.00, -999.00, Transit
Star53, 8.80, 1800, 54.79, 57.76, 181.74, 7659, 268, 3.69, 0.40, dSct+gDor hybrid
Star54, 9.80, 1800, 27.40, 48.90, 23.14, 5637, 200, -999.00, -999.00, Constant
Star55, 6.70, 1800, 27.38, 8.86, 183.49, 2797, 250, -999.00, -999.00, LPV;MIRA
Star56, 4.60, 120, 191.80, 76.86, 324.29, 7636, 200, -999.00, -999.00, Transit
Star57, 2.20, 120, 27.40, 13.21, 264.66, 4447, 200, -999.00, -999.00, Constant
Star58, 5.20, 120, 54.80, 55.34, 135.12, 7676, 200, -999.00, -999.00, Transit
Star59, 7.80, 1800, 54.77, 42.06, 216.18, 6988, 200, -999.00, -999.00, RR Lyrae; RRc
Star60, 7.80, 1800, 27.38, 26.41, 37.40, 5667, 300, -999.00, -999.00, Eclipse
Star61, 7.50, 120, 54.80, 44.58, 246.37, 4981, 200, -999.00, -999.00, Transit
Star62, 2.80, 120, 82.20, 70.88, 135.12, 5248, 200, -999.00, -999.00, Constant
Star63, 7.10, 1800, 27.40, 19.90, 277.95, 4632, 200, -999.00, -999.00, Cepheid; Anomaleous
Star64, 8.90, 1800, 27.40, 30.69, 0.74, 4877, 300, -999.00, -999.00, Eclipse
Star65, 7.00, 120, 54.80, 70.35, 99.92, 5763, 200, -999.00, -999.00, Transit
Star66, 4.60, 1800, 27.38, 7.13, 47.07, 5581, 300, -999.00, -999.00, Eclipse
Star67, 1.30, 1800, 27.40, 8.25, 154.00, 4654, 200, 4.64, 0.10, Solar-like;Transit;multi;Flare;Spots
Star68, 5.40, 1800, 27.38, 39.75, 135.10, 6228, 300, -999.00, -999.00, Eclipse
Star69, 4.70, 1800, 54.77, 69.57, 135.10, 5295, 200, -999.00, -999.00, Cepheid; Anomaleous
Star70, 3.20, 1800, 54.77, 50.96, 108.89, 7102, 500, -999.00, -999.00, roAp
Star71, 5.00, 120, 27.40, 7.95, 306.60, 6409, 200, 4.23, 0.10, Solar-like;Spots
Star72, 5.10, 120, 27.40, 24.68, 318.04, 5010, 200, -999.00, -999.00, Transit
Star73, 2.90, 1800, 356.19, 80.49, 82.45, 13960, 80, 4.09, 0.13, SPB
Star74, 5.20, 120, 27.40, 27.99, 338.72, 4080, 200, -999.00, -999.00, Constant
Star75, 7.50, 120, 27.40, 6.69, 270.25, 7257, 200, 4.29, 0.10, Solar-like;Spots
Star76, 7.40, 1800, 82.17, 68.90, 92.97, 7339, 256, 3.72, 0.40, dSct+gDor hybrid
Star77, 9.60, 120, 54.80, 49.62, 108.10, 7272, 200, -999.00, -999.00, Transit
Star78, 3.30, 1800, 27.38, 43.12, 351.31, 8140, 284, 3.78, 0.40, dSct+gDor hybrid
Star79, 9.10, 120, 27.40, 20.43, 8.40, 6343, 200, -999.00, -999.00, Transit
Star80, 9.00, 1800, 27.38, 35.42, 216.21, 5536, 200, -999.00, -999.00, Cepheid; Type II
Star81, 6.10, 1800, 27.38, 29.87, 42.81, 13860, 70, 4.26, 0.12, SPB
Star82, 5.50, 120, 27.40, 55.71, 17.10, 4646, 200, 2.34, 0.10, Solar-like
Star83, 2.50, 1800, 27.38, 51.58, 68.49, 33113, 100, 3.93, 0.10, bCep
Star84, 6.60, 1800, 27.38, 32.55, 212.37, 8755, 306, 3.95, 0.40, dSct+gDor hybrid
Star85, 6.20, 120, 54.80, 38.87, 176.26, 4511, 200, 2.49, 0.10, Solar-like
Star86, 8.70, 120, 27.40, 11.59, 217.45, 6243, 200, 4.40, 0.10, Solar-like;Flare;Spots
Star87, 8.00, 1800, 27.40, 24.86, 140.35, 5930, 300, -999.00, -999.00, Eclipse
Star88, 5.00, 1800, 27.38, 32.02, 216.18, 5820, 200, -999.00, -999.00, Cepheid; Type II
Star89, 8.30, 1800, 27.38, 45.72, 40.86, 6408, 200, 4.27, 0.10, Solar-like;Spots
Star90, 3.00, 1800, 27.38, 55.69, 107.47, 2951, 250, -999.00, -999.00, LPV;MIRA
Star91, 5.70, 120, 27.40, 26.01, 108.10, 4483, 200, 2.11, 0.10, Solar-like
Star92, 1.50, 1800, 27.38, 21.24, 164.42, 14680, 90, 4.16, 0.13, SPB
Star93, 4.90, 1800, 27.38, 43.26, 162.16, 5805, 200, -999.00, -999.00, Constant
Star94, 1.10, 120, 54.80, 60.23, 313.24, 4799, 200, 4.61, 0.10, Solar-like;Transit;Flare;Spots
Star95, 5.90, 1800, 27.38, 34.99, 216.21, 31506, 500, 5.21, 0.30, sdBV
Star96, 4.30, 120, 27.40, 39.69, 54.05, 4510, 200, 2.53, 0.10, Solar-like
Star97, 3.40, 1800, 27.38, 35.21, 205.54, 4601, 300, -999.00, -999.00, Eclipse
Star98, 4.00, 1800, 27.38, 39.82, 50.61, 6166, 200, -999.00, -999.00, Cepheid; FM
Star99, 5.20, 1800, 27.40, 26.69, 16.55, 28840, 100, 3.81, 0.10, SPB
Star100, 2.70, 120, 27.40, 7.07, 54.07, 7969, 200, -999.00, -999.00, Constant
Star101, 2.10, 1800, 82.19, 66.36, 81.08, 3372, 250, -999.00, -999.00, LPV;SR
Star102, 3.70, 1800, 54.79, 64.40, 324.29, 4579, 300, -999.00, -999.00, Eclipse
Star103, 7.10, 1800, 27.38, 44.19, 107.38, 15739, 100, 3.97, 0.10, SPB
Star104, 6.40, 1800, 27.38, 21.33, 54.06, 7361, 257, 3.77, 0.40, dSct+gDor hybrid
Star105, 6.80, 1800, 27.37, 11.98, 254.98, 7248, 253, 3.99, 0.40, dSct+gDor hybrid
Star106, 2.70, 1800, 27.38, 50.80, 216.21, 5665, 200, 4.46, 0.10, Solar-like;Flare;Spots
Star107, 5.00, 1800, 27.38, 37.99, 54.04, 5799, 200, -999.00, -999.00, Cepheid; 1O2O
Star108, 9.70, 120, 27.40, 38.61, 189.17, 6464, 200, 4.45, 0.10, Transit
Star109, 4.30, 1800, 27.38, 21.13, 351.31, 7582, 265, 3.92, 0.40, gDor+dSct hybrid
Star110, 8.60, 1800, 27.38, 43.38, 223.40, 3022, 250, -999.00, -999.00, LPV;MIRA
Star111, 6.90, 1800, 27.38, 10.46, 89.88, 7018, 300, -999.00, -999.00, Eclipse
Star112, 5.90, 1800, 27.38, 44.06, 313.98, 3318, 250, -999.00, -999.00, LPV;MIRA
Star113, 6.50, 1800, 27.38, 9.97, 297.29, 6624, 200, -999.00, -999.00, RR Lyrae; RRd
Star114, 8.10, 1800, 54.77, 53.91, 243.21, 6468, 200, -999.00, -999.00, Cepheid; FM
Star115, 9.20, 120, 27.40, 50.07, 248.10, 7535, 200, -999.00, -999.00, Constant
Star116, 1.20, 1800, 27.38, 50.44, 216.21, 6975, 256, 3.55, 0.40, bumpy
Star117, 8.60, 120, 356.20, 79.03, 6.91, 5581, 200, -999.00, -999.00, Transit
Star118, 6.70, 1800, 27.40, 37.05, 8.74, 6504, 200, -999.00, -999.00, Cepheid; Anomaleous
Star119, 7.10, 1800, 27.38, 37.90, 348.23, 9268, 324, 4.21, 0.40, bumpy
Star120, 1.50, 120, 54.80, 49.74, 84.88, 7636, 200, -999.00, -999.00, Transit
Star121, 9.70, 1800, 27.38, 46.82, 233.80, 3152, 250, -999.00, -999.00, LPV;SR
Star122, 5.80, 1800, 27.38, 20.24, 119.50, 7124, 300, -999.00, -999.00, Eclipse
Star123, 4.20, 1800, 356.19, 80.55, 0.00, 6673, 200, -999.00, -999.00, RR Lyrae; ab type
Star124, 9.60, 120, 27.40, 10.30, 198.98, 5818, 200, -999.00, -999.00, Transit
Star125, 5.90, 120, 54.80, 44.89, 241.70, 6724, 200, 4.00, 0.10, Solar-like
Star126, 7.40, 120, 27.40, 33.68, 45.80, 4577, 200, 2.26, 0.10, Solar-like
Star127, 2.20, 120, 54.80, 62.46, 189.17, 5163, 200, -999.00, -999.00, Transit
Star128, 9.90, 120, 27.40, 29.46, 270.25, 6697, 200, -999.00, -999.00, Constant
Star129, 9.60, 120, 54.80, 63.24, 220.00, 5799, 200, -999.00, -999.00, Constant
Star130, 1.10, 1800, 27.38, 8.66, 176.96, 5358, 300, -999.00, -999.00, Eclipse
Star131, 2.20, 1800, 27.40, 39.48, 277.70, 6987, 196, 4.30, 0.40, dsct
Star132, 8.60, 1800, 27.38, 42.26, 321.57, 6796, 223, 4.13, 0.40, dSct+gDor hybrid
Star133, 6.20, 1800, 27.37, 6.30, 257.51, 13380, 60, 4.14, 0.12, SPB
Star134, 5.70, 1800, 27.40, 32.36, 11.99, 26242, 100, 3.66, 0.10, bCep
Star135, 8.20, 120, 164.40, 76.18, 54.05, 4290, 200, -999.00, -999.00, Transit
Star136, 9.60, 1800, 82.19, 69.43, 250.55, 14157, 100, 4.00, 0.10, SPB
Star137, 6.10, 1800, 54.77, 51.19, 216.18, 6087, 300, -999.00, -999.00, Eclipse
Star138, 4.20, 1800, 27.38, 10.56, 27.04, 2801, 250, -999.00, -999.00, LPV;SR
Star139, 4.70, 120, 27.40, 27.70, 4.01, 5575, 200, -999.00, -999.00, Transit
Star140, 8.60, 1800, 356.19, 78.73, 302.39, 2736, 250, -999.00, -999.00, LPV;MIRA
Star141, 7.90, 1800, 54.77, 55.86, 81.08, 2701, 250, -999.00, -999.00, LPV;SR
Star142, 7.20, 1800, 27.38, 25.99, 183.79, 5815, 300, -999.00, -999.00, Eclipse
Star143, 6.60, 120, 27.40, 41.32, 21.75, 5849, 200, 4.44, 0.10, Solar-like;Transit;Flare;Spots
Star144, 1.30, 120, 82.20, 73.01, 108.10, 6796, 200, 3.96, 0.10, Solar-like
Star145, 5.40, 120, 27.40, 16.70, 319.05, 4684, 200, 2.81, 0.10, Solar-like
Star146, 1.70, 1800, 54.77, 69.64, 226.68, 18440, 180, 3.91, 0.17, SPB
Star147, 5.80, 120, 27.40, 23.61, 346.38, 5254, 200, -999.00, -999.00, Transit
Star148, 4.30, 1800, 27.38, 43.12, 52.16, 16368, 100, 4.22, 0.10, SPB
Star149, 7.40, 120, 54.80, 54.87, 175.54, 6527, 200, 4.38, 0.10, Solar-like;Spots
Star150, 2.10, 120, 27.40, 30.38, 189.17, 5333, 200, -999.00, -999.00, Constant
Star151, 5.00, 1800, 27.40, 29.10, 2.64, 5850, 300, -999.00, -999.00, Eclipse
Star152, 7.80, 1800, 27.40, 25.76, 145.79, 11776, 100, 4.26, 0.10, SPB
Star153, 3.50, 1800, 27.38, 38.48, 236.54, 5985, 200, -999.00, -999.00, Constant
Star154, 9.90, 1800, 27.38, 7.80, 307.14, 27289, 100, 4.08, 0.10, SPB
Star155, 3.30, 120, 82.20, 67.46, 135.12, 4867, 200, 3.46, 0.10, Solar-like
Star156, 4.70, 1800, 27.40, 17.55, 297.27, 8211, 287, 4.20, 0.10, dSct+gDor hybrid;Transit
Star157, 8.80, 1800, 27.38, 7.43, 298.11, 6886, 200, -999.00, -999.00, Constant
Star158, 4.40, 120, 27.40, 8.84, 27.02, 6897, 200, -999.00, -999.00, Constant
Star159, 3.80, 1800, 27.40, 26.46, 135.12, 5416, 200, -999.00, -999.00, Constant
Star160, 7.10, 120, 54.80, 52.55, 108.10, 6820, 200, -999.00, -999.00, Constant
Star161, 2.90, 120, 27.40, 18.43, 1.75, 4697, 200, -999.00, -999.00, Constant
Star162, 8.50, 1800, 27.40, 38.17, 296.29, 9168, 320, 3.97, 0.40, gDor+dSct hybrid
Star163, 7.80, 1800, 54.77, 52.29, 135.10, 5068, 200, -999.00, -999.00, Cepheid; FM1O
Star164, 7.80, 1800, 27.40, 36.24, 297.27, 7605, 200, -999.00, -999.00, Constant
Star165, 6.80, 120, 27.40, 44.47, 18.69, 4730, 200, 2.51, 0.10, Solar-like
Star166, 4.70, 120, 27.40, 15.54, 270.85, 4808, 200, -999.00, -999.00, Transit;multi
Star167, 3.40, 120, 27.40, 39.75, 162.15, 7821, 200, -999.00, -999.00, Constant
Star168, 7.60, 1800, 27.38, 33.28, 182.27, 4524, 200, -999.00, -999.00, Cepheid; FM
Star169, 8.60, 120, 27.40, 26.81, 235.94, 7434, 200, -999.00, -999.00, Transit;multi
Star170, 2.30, 1800, 27.38, 45.38, 37.25, 2877, 250, -999.00, -999.00, LPV;SR
Star171, 8.90, 1800, 27.40, 21.28, 270.25, 13243, 100, 4.19, 0.10, SPB
Star172, 4.70, 120, 27.40, 6.42, 243.22, 4590, 200, -999.00, -999.00, Constant
Star173, 4.90, 1800, 27.40, 36.24, 289.17, 2607, 250, -999.00, -999.00, LPV;SR
Star174, 6.30, 1800, 27.38, 38.43, 54.04, 7100, 232, 3.97, 0.40, dsct
Star175, 5.40, 120, 27.40, 15.18, 155.37, 6455, 200, 4.14, 0.10, Solar-like;Spots
Star176, 4.50, 1800, 27.38, 27.05, 335.64, 2958, 250, -999.00, -999.00, LPV;MIRA
Star177, 3.90, 1800, 136.98, 74.49, 48.18, 3045, 250, -999.00, -999.00, LPV;SR
Star178, 5.00, 1800, 54.79, 55.90, 135.44, 4623, 200, -999.00, -999.00, Cepheid; 1O2O
Star179, 2.10, 1800, 27.38, 36.93, 323.59, 7477, 200, -999.00, -999.00, Constant
Star180, 4.40, 120, 27.40, 41.55, 66.81, 4601, 200, -999.00, -999.00, Constant
Star181, 3.90, 120, 27.40, 8.12, 162.42, 5454, 200, -999.00, -999.00, Transit
Star182, 8.20, 120, 54.80, 56.54, 270.25, 6055, 200, 4.44, 0.10, Solar-like;Transit;multi;Flare;Spots
Star183, 9.20, 1800, 54.77, 60.01, 351.31, 6743, 200, -999.00, -999.00, Cepheid; Type II
Star184, 2.80, 1800, 27.37, 29.69, 246.09, 3415, 250, -999.00, -999.00, LPV;SR
Star185, 7.10, 1800, 27.38, 43.03, 189.18, 7453, 260, 4.25, 0.10, dSct+gDor hybrid;Transit;multi
Star186, 9.00, 1800, 82.17, 73.44, 99.63, 5365, 200, -999.00, -999.00, Cepheid; FM
Star187, 1.40, 1800, 27.37, 63.04, 243.23, 4984, 300, -999.00, -999.00, Eclipse
Star188, 6.60, 1800, 27.38, 16.89, 81.06, 15210, 110, 4.14, 0.14, SPB
Star189, 9.90, 1800, 27.38, 6.17, 54.06, 6294, 300, -999.00, -999.00, Eclipse
Star190, 4.60, 120, 27.40, 14.51, 0.00, 7485, 200, -999.00, -999.00, Constant
Star191, 9.20, 1800, 27.38, 34.64, 189.18, 5851, 300, -999.00, -999.00, Eclipse
Star192, 4.70, 120, 27.40, 9.85, 226.32, 4203, 200, -999.00, -999.00, Constant
Star193, 8.60, 1800, 27.38, 6.96, 162.21, 5715, 300, -999.00, -999.00, Eclipse
Star194, 8.70, 1800, 27.40, 23.84, 162.14, 33113, 100, 3.93, 0.10, bCep
Star195, 5.90, 1800, 27.38, 23.22, 216.18, 7110, 200, -999.00, -999.00, RR Lyrae; RRc
Star196, 9.50, 120, 27.40, 13.25, 10.82, 6101, 200, -999.00, -999.00, Transit;multi
Star197, 2.00, 120, 54.80, 71.20, 48.65, 4524, 200, 2.47, 0.10, Solar-like
Star198, 1.50, 1800, 27.38, 43.45, 54.06, 5672, 200, -999.00, -999.00, Cepheid; Anomaleous
Star199, 1.30, 120, 27.40, 19.14, 52.13, 7676, 200, -999.00, -999.00, Transit;multi
Star200, 2.90, 1800, 27.37, 44.29, 246.51, 29636, 500, 5.53, 0.30, sdBV
Star201, 4.80, 1800, 27.38, 19.10, 126.02, 6796, 200, -999.00, -999.00, RR Lyrae; ab type
Star202, 2.00, 1800, 27.38, 27.90, 169.04, 6149, 300, -999.00, -999.00, Eclipse
Star203, 9.20, 1800, 27.38, 27.57, 324.29, 5025, 200, -999.00, -999.00, Cepheid; FM
Star204, 2.00, 120, 82.20, 70.52, 96.97, 5898, 200, -999.00, -999.00, Transit
Star205, 4.90, 1800, 54.79, 42.18, 161.45, 4693, 300, -999.00, -999.00, Eclipse
Star206, 4.10, 1800, 27.38, 45.53, 189.18, 31665, 500, 5.21, 0.30, sdBV
Star207, 3.70, 1800, 27.40, 35.41, 27.02, 3309, 250, -999.00, -999.00, LPV;MIRA
Star208, 1.40, 1800, 27.38, 25.05, 108.08, 5326, 200, -999.00, -999.00, Cepheid; Type II
Star209, 2.20, 120, 27.40, 26.76, 308.84, 5254, 200, 4.50, 0.10, Transit
Star210, 3.00, 1800, 27.38, 33.44, 300.83, 17258, 100, 4.16, 0.10, SPB
Star211, 6.40, 1800, 27.38, 37.03, 116.31, 6183, 200, -999.00, -999.00, Cepheid; Anomaleous
Star212, 8.60, 120, 54.80, 57.48, 256.74, 7757, 200, -999.00, -999.00, Transit
Star213, 1.90, 1800, 27.38, 12.51, 120.87, 3102, 250, -999.00, -999.00, LPV;MIRA
Star214, 5.40, 1800, 27.38, 9.15, 37.24, 5109, 300, -999.00, -999.00, Eclipse
Star215, 9.00, 1800, 82.17, 69.62, 36.03, 4956, 300, -999.00, -999.00, Eclipse
Star216, 8.70, 120, 27.40, 36.13, 263.90, 5389, 200, -999.00, -999.00, Constant
Star217, 1.70, 120, 27.40, 38.02, 261.45, 6626, 200, 3.87, 0.10, Solar-like
Star218, 1.10, 120, 27.40, 15.99, 195.61, 6193, 200, 4.21, 0.10, Solar-like;Flare;Spots
Star219, 7.60, 1800, 27.38, 18.78, 31.44, 6174, 200, -999.00, -999.00, RR Lyrae; c type
Star220, 3.60, 1800, 27.38, 16.01, 92.83, 11776, 100, 4.26, 0.10, SPB
Star221, 3.40, 1800, 27.40, 29.80, 270.25, 2692, 250, -999.00, -999.00, LPV;MIRA
Star222, 3.90, 1800, 27.38, 32.51, 90.13, 5239, 200, -999.00, -999.00, Constant
Star223, 9.00, 120, 27.40, 29.05, 303.46, 4562, 200, 2.23, 0.10, Solar-like
Star224, 3.10, 120, 27.40, 29.65, 189.17, 6768, 200, -999.00, -999.00, Constant
Star225, 5.00, 1800, 27.37, 7.27, 270.23, 5451, 200, -999.00, -999.00, Cepheid; FM1O
Star226, 6.60, 1800, 27.40, 41.67, 282.39, 6936, 200, -999.00, -999.00, Constant
Star227, 6.00, 1800, 82.19, 70.76, 136.01, 5912, 200, -999.00, -999.00, RR Lyrae; RRd
Star228, 5.60, 120, 27.40, 33.48, 265.75, 7232, 200, -999.00, -999.00, Transit;multi
Star229, 4.40, 1800, 27.40, 11.06, 275.16, 7751, 271, 3.52, 0.40, dSct+gDor hybrid
Star230, 3.60, 120, 27.40, 60.81, 271.92, 4674, 200, 2.42, 0.10, Solar-like
Star231, 8.10, 1800, 27.38, 10.56, 73.37, 2825, 250, -999.00, -999.00, LPV;SR
Star232, 1.50, 1800, 82.19, 70.41, 108.95, 7658, 268, 3.96, 0.40, dSct+gDor hybrid
Star233, 3.50, 1800, 27.40, 49.90, 162.14, 2601, 250, -999.00, -999.00, LPV;SR
Star234, 6.20, 120, 27.40, 24.32, 296.70, 6666, 200, -999.00, -999.00, Transit
Star235, 3.20, 1800, 109.58, 72.06, 245.10, 4581, 200, -999.00, -999.00, Cepheid; 1O
Star236, 6.90, 1800, 27.38, 29.99, 113.45, 6685, 200, -999.00, -999.00, Cepheid; FM
Star237, 6.60, 1800, 27.38, 20.28, 189.18, 5759, 200, -999.00, -999.00, Cepheid; 1O2O
Star238, 2.50, 120, 27.40, 12.81, 162.15, 6110, 200, -999.00, -999.00, Constant
Star239, 5.70, 1800, 27.38, 8.44, 57.01, 6228, 300, -999.00, -999.00, Eclipse
Star240, 7.80, 1800, 27.38, 13.07, 34.91, 3365, 250, -999.00, -999.00, LPV;SR
Star241, 8.90, 1800, 27.38, 23.63, 119.30, 8006, 500, -999.00, -999.00, roAp
Star242, 6.90, 120, 27.40, 51.32, 270.25, 7799, 200, -999.00, -999.00, Constant
Star243, 5.50, 120, 27.40, 43.82, 54.05, 4145, 200, -999.00, -999.00, Transit
Star244, 6.60, 1800, 27.40, 46.97, 278.50, 4506, 200, -999.00, -999.00, Constant
Star245, 5.50, 1800, 27.38, 22.46, 54.06, 2762, 250, -999.00, -999.00, LPV;SR
Star246, 4.40, 1800, 27.38, 19.35, 195.08, 5029, 200, -999.00, -999.00, Cepheid; 1O
Star247, 6.60, 1800, 54.79, 47.76, 162.14, 5467, 300, -999.00, -999.00, Eclipse
Star248, 7.70, 1800, 27.38, 37.49, 330.28, 4928, 300, -999.00, -999.00, Eclipse
Star249, 6.60, 1800, 27.40, 19.58, 270.25, 6254, 200, -999.00, -999.00, RR Lyrae; RRc
Star250, 7.50, 120, 27.40, 36.55, 136.76, 6193, 200, 4.44, 0.10, Solar-like;Transit;Flare;Spots
Star251, 5.40, 120, 27.40, 9.97, 324.30, 5292, 200, -999.00, -999.00, Transit;multi
Star252, 2.00, 1800, 27.37, 7.65, 266.58, 5258, 300, -999.00, -999.00, Eclipse
Star253, 2.90, 1800, 54.77, 53.29, 61.80, 7351, 257, 3.62, 0.40, dSct+gDor hybrid
Star254, 2.90, 120, 27.40, 17.48, 29.18, 5777, 200, -999.00, -999.00, Transit
Star255, 7.80, 1800, 54.77, 54.48, 241.71, 2753, 250, -999.00, -999.00, LPV;MIRA
Star256, 8.60, 120, 27.40, 29.05, 147.91, 4634, 200, 2.70, 0.10, Solar-like
Star257, 3.60, 120, 54.80, 53.66, 0.00, 5818, 200, -999.00, -999.00, Transit
Star258, 8.30, 1800, 356.19, 79.74, 164.20, 3450, 250, -999.00, -999.00, LPV;MIRA
Star259, 8.70, 120, 82.20, 70.83, 162.07, 7150, 200, -999.00, -999.00, Constant
Star260, 8.20, 1800, 27.40, 19.46, 146.95, 5182, 200, -999.00, -999.00, Constant
